Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Max,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count,Init_Win_bytes_forward, Init_Win_bytes_backward, min_seg_size_forward, Label
172.217.12.142-10.42.0.211-443-50244-6,10.42.0.211,50244,172.217.12.142,443,6,30/08/2017 08:42:26,2380,2197,198.3333333,137.3125,120.2820755,0.735830919,22639935,0,0,0,1,0,0,65535,196,32,RANSOMWARE_CHARGER
172.217.0.240-10.42.0.151-443-37368-6,10.42.0.151,37368,172.217.0.240,443,6,20/06/2017 02:03:56,0,0,0,0,0,17.60532385,113602,0,0,0,0,1,1,390,-1,32,BENIGN
172.217.10.33-10.42.0.151-443-52611-6,10.42.0.151,52611,172.217.10.33,443,6,21/08/2017 11:53:25,455,4676,41.36363636,584.5,95.18485405,0.352467789,53727912,0,0,0,1,0,0,65535,175,32,RANSOMWARE_WANNALOCKER
10.42.0.42-72.21.91.70-52899-443-6,10.42.0.42,52899,72.21.91.70,443,6,7/8/2017 11:30,327,5395,36.33333333,539.5,442.2147027,1.468381571,12789430,0,0,0,1,0,0,65535,285,32,BENIGN
10.42.0.1-10.42.0.42-53-6911-17,10.42.0.42,6911,10.42.0.1,53,17,23/06/2017 11:00:48,37,53,37,53,42174.32052,937.2071228,2134,0,0,0,0,0,0,-1,-1,20,SCAREWARE_AVPASS
10.42.0.1-10.42.0.42-53-2081-17,10.42.0.42,2081,10.42.0.1,53,17,17/07/2017 02:35:07,26,72,26,72,194.5448049,3.97030214,503740,0,0,0,0,0,0,-1,-1,20,SMSMALWARE_NANDROBOX
202.77.129.150-10.42.0.42-443-35190-6,202.77.129.150,443,10.42.0.42,35190,6,8/7/2017 9:31,0,0,0,0,0,292.3121894,6842,0,0,0,0,1,1,115,1369,20,BENIGN
180.149.136.194-10.42.0.211-80-37829-6,10.42.0.211,37829,180.149.136.194,80,6,19/06/2017 10:43:24,0,0,0,0,0,7.307564425,273689,0,0,0,0,1,1,1386,137,20,BENIGN
172.217.12.142-10.42.0.211-80-43232-6,10.42.0.211,43232,172.217.12.142,80,6,29/08/2017 03:46:27,0,0,0,0,0,0.129914816,15394703,0,0,0,0,1,1,1369,-1,32,RANSOMWARE_CHARGER
10.42.0.1-10.42.0.42-53-52628-17,10.42.0.42,52628,10.42.0.1,53,17,5/7/2017 2:15,32,151,32,151,5822.092135,63.62942224,31432,0,0,0,0,0,0,-1,-1,20,BENIGN
10.42.0.211-47.93.160.174-43146-443-6,10.42.0.211,43146,47.93.160.174,443,6,8/8/2017 5:50,0,0,0,0,0,1035.732781,1931,0,0,0,0,1,0,1550,-1,32,BENIGN
10.42.0.42-106.39.169.66-60673-80-6,10.42.0.42,60673,106.39.169.66,80,6,7/7/2017 4:00,0,0,0,0,0,7.588462502,263558,0,0,0,0,1,1,1369,160,20,BENIGN
10.42.0.211-104.233.222.135-48252-7017-6,10.42.0.211,48252,104.233.222.135,7017,6,15/06/2017 07:51:36,0,0,0,0,0,24.46243793,81758,0,0,0,1,0,0,65535,0,40,ADWARE_GOOLIGAN
10.42.0.42-23.7.58.83-42734-80-6,10.42.0.42,42734,23.7.58.83,80,6,6/8/2017 12:18,415,1934,83,483.5,14661.73157,56.17521674,47183,0,0,0,1,0,0,65535,939,32,BENIGN
10.42.0.42-52.20.233.27-41699-443-6,10.42.0.42,41699,52.20.233.27,443,6,20/06/2017 10:45:16,1387,4620,126.0909091,462,90.70134,0.317084758,60803830,0,0,0,1,0,0,65535,118,32,BENIGN
10.42.0.42-104.192.110.245-53823-80-6,10.42.0.42,53823,104.192.110.245,80,6,4/8/2017 5:41,644,13828,80.5,1063.692308,944.6003512,1.370688735,14992928,0,0,0,1,0,0,65535,32,20,BENIGN
10.42.0.151-64.71.142.113-33256-80-6,10.42.0.151,33256,64.71.142.113,80,6,16/06/2017 03:03:15,0,0,0,0,0,0.100962068,19809420,0,0,0,0,1,0,1369,-1,20,ADWARE_FEIWO
10.42.0.42-104.244.43.227-47615-443-6,10.42.0.42,47615,104.244.43.227,443,6,28/06/2017 03:20:18,1624,9679,116,744.5384615,1062.458817,2.537944622,10066441,0,0,0,1,0,0,65535,65,32,SMSMALWARE_BIIGE
10.42.0.211-10.42.0.1-60817-53-17,10.42.0.211,60817,10.42.0.1,53,17,14/06/2017 02:48:18,27,27,27,27,37087.91209,1373.626374,1456,0,0,0,0,0,0,-1,-1,20,ADWARE_KOODOUS
10.42.0.151-59.38.112.48-44444-443-6,10.42.0.151,44444,59.38.112.48,443,6,26/06/2017 09:37:44,742,13644,43.64705882,470.4827586,236.5332415,0.756327618,59951992,0,0,0,1,0,0,65535,2315,20,SCAREWARE_AVFORANDROID
10.42.0.151-10.42.0.1-43978-53-17,10.42.0.151,43978,10.42.0.1,53,17,30/08/2017 12:36:00,30,123,30,123,36.4806519,0.476871267,4194004,0,0,0,0,0,0,-1,-1,32,RANSOMWARE_RANSOMBO
239.255.255.250-10.42.0.1-1900-47220-17,10.42.0.1,47220,239.255.255.250,1900,17,21/06/2017 03:55:20,688,0,172,0,229.1932199,1.33251872,1000910,0,0,0,0,0,0,-1,-1,32,BENIGN
192.229.173.173-10.42.0.151-80-36231-6,192.229.173.173,80,10.42.0.151,36231,6,30/06/2017 03:40:11,0,0,0,0,0,564.8121999,3541,0,0,0,0,1,1,283,1369,32,SMSMALWARE_FAKENOTIFY
157.240.2.25-10.42.0.211-443-50624-6,10.42.0.211,50624,157.240.2.25,443,6,22/08/2017 09:45:10,0,0,0,0,0,127.7922609,36445,1,0,0,0,0,0,0,126,20,RANSOMWARE_JISUT
172.217.3.110-10.42.0.42-443-60736-6,172.217.3.110,443,10.42.0.42,60736,6,28/06/2017 09:11:43,0,0,0,0,0,44.18815316,45261,0,0,0,0,1,1,384,1906,32,SCAREWARE_FAKEAV
10.42.0.211-66.198.24.225-56474-443-6,10.42.0.211,56474,66.198.24.225,443,6,25/08/2017 12:48:09,1129,7660,112.9,766,42458.73208,96.61789073,34922,0,0,0,1,0,0,65535,34,20,RANSOMWARE_LOCKERPIN
151.101.1.140-10.42.0.211-443-45588-6,10.42.0.211,45588,151.101.1.140,443,6,9/8/2017 9:05,1404,40747,82.58823529,1234.757576,3346.802272,3.970015269,12449020,0,0,0,1,0,0,65535,63,32,BENIGN
192.229.163.180-10.42.0.211-443-44170-6,10.42.0.211,44170,192.229.163.180,443,6,22/06/2017 02:38:28,759,4351,94.875,543.875,37006.19184,115.8706594,24691,0,0,0,1,0,0,65535,287,32,BENIGN
203.130.53.126-10.42.0.211-80-45254-6,10.42.0.211,45254,203.130.53.126,80,6,31/08/2017 09:20:05,0,0,0,0,0,0.242860272,16439732,0,0,0,1,0,0,65535,14600,20,RANSOMWARE_PORNDROID
172.217.2.99-10.42.0.151-443-40727-6,10.42.0.151,40727,172.217.2.99,443,6,16/06/2017 11:14:16,55,0,55,0,5000000,181818.1818,11,0,1,0,0,1,0,357,357,32,ADWARE_GOOLIGAN
10.42.0.151-10.42.0.1-28904-53-17,10.42.0.151,28904,10.42.0.1,53,17,20/06/2017 09:47:27,28,105,28,105,983.7205346,14.79278999,135201,0,0,0,0,0,0,-1,-1,32,BENIGN
172.217.7.195-10.42.0.211-443-54024-6,10.42.0.211,54024,172.217.7.195,443,6,27/06/2017 12:08:19,0,0,0,0,0,0.316676401,9404669,0,0,0,0,1,1,402,-1,32,SCAREWARE_ANDROIDDEFENDER
10.42.0.211-114.134.80.163-46225-443-6,10.42.0.211,46225,114.134.80.163,443,6,26/06/2017 11:04:43,0,0,0,0,0,0.370694556,10253794,0,0,0,1,0,0,65535,115,20,SCAREWARE_ANDROIDDEFENDER
10.42.0.1-10.42.0.42-53-11763-17,10.42.0.42,11763,10.42.0.1,53,17,28/06/2017 03:31:53,42,102,42,102,114104.5959,1584.786054,1262,0,0,0,0,0,0,-1,-1,32,SCAREWARE_FAKEAV
10.42.0.151-31.13.65.7-45632-443-6,10.42.0.151,45632,31.13.65.7,443,6,29/06/2017 10:56:25,325,3488,40.625,697.6,12541.36051,42.75837571,90850,0,0,0,1,0,0,65535,114,32,SCAREWARE_FAKEAPPAL
172.217.7.195-10.42.0.42-443-53416-6,172.217.7.195,443,10.42.0.42,53416,6,21/06/2017 08:58:22,0,0,0,0,0,12.07335772,165654,0,0,0,0,1,1,362,1775,32,BENIGN
10.42.0.211-119.146.74.49-54100-443-6,10.42.0.211,54100,119.146.74.49,443,6,13/06/2017 12:28:44,0,0,0,0,0,8.543977991,234083,0,0,0,0,1,0,2666,4380,20,ADWARE_KEMOGE
10.42.0.1-10.42.0.42-53-57232-17,10.42.0.42,57232,10.42.0.1,53,17,28/06/2017 12:14:13,36,52,36,52,296.2244843,6.732374643,297072,0,0,0,0,0,0,-1,-1,40,SMSMALWARE_BIIGE
10.42.0.211-115.236.16.203-39500-80-6,10.42.0.211,39500,115.236.16.203,80,6,17/07/2017 11:13:58,0,0,0,0,0,0.682895242,5994504,0,0,0,1,0,0,65535,5792,32,SMSMALWARE_SMSSNIFFER
10.42.0.151-123.125.115.164-41402-443-6,10.42.0.151,41402,123.125.115.164,443,6,14/06/2017 06:55:31,0,0,0,0,0,0.065697076,30442755,0,0,0,0,1,1,1597,-1,20,ADWARE_SHUANET
10.42.0.151-10.42.0.1-12740-53-17,10.42.0.151,12740,10.42.0.1,53,17,22/06/2017 03:28:22,30,169,30,169,205.1231306,2.061539001,970149,0,0,0,0,0,0,-1,-1,20,SCAREWARE_ANDROIDSPY
172.217.10.46-10.42.0.211-443-48974-6,172.217.10.46,443,10.42.0.211,48974,6,8/8/2017 9:35,0,0,0,0,0,16.32613079,122503,0,0,0,0,1,0,192,1419,32,BENIGN
10.42.0.211-72.247.70.190-51804-80-6,10.42.0.211,51804,72.247.70.190,80,6,27/06/2017 09:25:20,372,21171,46.5,1245.352941,23882.08284,27.7144349,830889,0,0,0,1,0,0,65535,939,32,SCAREWARE_FAKEAPP
172.217.10.1-10.42.0.151-443-35658-6,172.217.10.1,443,10.42.0.151,35658,6,21/07/2017 12:47:52,0,0,0,0,0,723.065799,2766,0,0,0,0,1,1,349,1591,32,BENIGN
10.42.0.151-104.192.110.245-56343-443-6,10.42.0.151,56343,104.192.110.245,443,6,19/06/2017 02:04:11,0,0,0,0,0,0.255370636,7831754,0,0,0,0,1,0,1369,-1,20,BENIGN
10.42.0.211-42.120.63.77-51320-80-6,10.42.0.211,51320,42.120.63.77,80,6,28/06/2017 09:51:40,0,0,0,0,0,0.343800187,11312112,0,0,0,1,0,0,65535,14600,20,SCAREWARE_FAKEAPP
217.13.124.95-10.42.0.151-80-51118-6,10.42.0.151,51118,217.13.124.95,80,6,28/06/2017 01:55:13,539,575,179.6666667,143.75,3129.626664,19.66551764,128556,0,0,0,1,0,0,65535,123,32,SCAREWARE_FAKEAV
10.42.0.151-10.42.0.1-38305-53-17,10.42.0.151,38305,10.42.0.1,53,17,23/06/2017 04:27:14,31,76,31,76,396.4299079,7.40990482,269909,0,0,0,0,0,0,-1,-1,20,SCAREWARE_AVFORANDROID
174.35.73.168-10.42.0.42-443-59307-6,10.42.0.42,59307,174.35.73.168,443,6,7/7/2017 7:36,0,0,0,0,0,0.707939291,2825101,0,0,0,0,1,0,1957,-1,32,BENIGN
220.243.219.55-10.42.0.151-80-53832-6,10.42.0.151,53832,220.243.219.55,80,6,7/7/2017 9:46,0,0,0,0,0,0.035314222,56634406,0,0,0,0,1,0,8213,-1,20,BENIGN
10.42.0.151-52.84.34.143-39497-443-6,10.42.0.151,39497,52.84.34.143,443,6,6/7/2017 11:19,46,31,46,15.5,358139.5349,13953.48837,188,0,1,0,0,1,0,122,122,32,BENIGN
10.42.0.211-96.6.164.184-37187-443-6,10.42.0.211,37187,96.6.164.184,443,6,22/08/2017 03:56:25,0,31,0,15.5,1273.571341,123.2488394,24337,0,0,0,0,1,1,1766,1073,32,RANSOMWARE_KOLER
180.149.134.221-10.42.0.211-80-58655-6,10.42.0.211,58655,180.149.134.221,80,6,15/06/2017 02:04:56,0,0,0,0,0,0.479320898,4172570,0,0,0,0,1,0,1386,-1,20,ADWARE_GOOLIGAN
10.42.0.151-119.146.74.48-43509-443-6,10.42.0.151,43509,119.146.74.48,443,6,26/06/2017 03:59:32,568,183,94.66666667,26.14285714,12.41768858,0.214953331,59759020,0,0,0,1,0,0,65535,4380,20,SCAREWARE_FAKEAPPAL
10.42.0.151-23.15.4.16-40667-80-6,10.42.0.151,40667,23.15.4.16,80,6,21/07/2017 09:12:36,487,2337,97.4,584.25,74011.95094,235.8737813,15693,0,0,0,1,0,0,65535,939,32,BENIGN
174.35.73.134-10.42.0.42-80-33245-6,10.42.0.42,33245,174.35.73.134,80,6,26/06/2017 03:07:44,370,4155,74,593.5714286,745.1114514,1.975986169,6011106,0,0,0,1,0,0,65535,676,32,SCAREWARE_VIRUSSHIELD
10.42.0.42-103.235.46.212-37694-443-6,10.42.0.42,37694,103.235.46.212,443,6,4/7/2017 2:58,0,0,0,0,0,53.61930295,37300,0,0,0,0,1,0,1421,-1,20,BENIGN
10.42.0.211-31.13.71.1-45144-443-6,10.42.0.211,45144,31.13.71.1,443,6,4/8/2017 8:40,217,257,43.4,42.83333333,6.646631886,0.154246732,65004184,0,0,0,1,0,0,65535,114,32,BENIGN
175.100.207.232-10.42.0.211-80-40026-6,10.42.0.211,40026,175.100.207.232,80,6,6/7/2017 6:26,992,1237,165.3333333,206.1666667,256.2666332,1.379631942,4996908,0,0,0,1,0,0,65535,31,20,BENIGN
180.149.136.247-10.42.0.211-80-56544-6,10.42.0.211,56544,180.149.136.247,80,6,28/06/2017 09:51:33,652,486,217.3333333,162,2031.297692,10.70982966,272206,0,0,0,1,0,0,65535,125,20,SCAREWARE_FAKEAPP
10.42.0.42-101.226.161.228-51411-80-6,10.42.0.42,51411,101.226.161.228,80,6,4/8/2017 8:19,0,0,0,0,0,6.195441394,322818,0,0,0,0,1,1,1386,123,20,BENIGN
10.42.0.211-10.42.0.1-38872-53-17,10.42.0.211,38872,10.42.0.1,53,17,7/7/2017 11:49,32,151,32,151,528.0821384,5.771389491,346537,0,0,0,0,0,0,-1,-1,20,BENIGN
172.217.0.227-10.42.0.211-443-37458-6,10.42.0.211,37458,172.217.0.227,443,6,17/06/2017 06:46:02,0,0,0,0,0,88.93236693,22489,0,0,0,0,1,1,2045,350,32,BENIGN
172.217.10.46-10.42.0.42-443-51778-6,10.42.0.42,51778,172.217.10.46,443,6,23/06/2017 02:23:20,1138,1252,126.4444444,139.1111111,25.17427391,0.189597042,94616474,0,0,0,1,0,0,65535,362,32,BENIGN
172.217.6.206-10.42.0.211-443-42822-6,10.42.0.211,42822,172.217.6.206,443,6,8/7/2017 5:38,2322,9609,193.5,739.1538462,307.3784904,0.644075288,38064144,0,0,0,1,0,0,65535,383,32,BENIGN
10.42.0.42-13.32.250.220-60720-443-6,13.32.250.220,443,10.42.0.42,60720,6,5/8/2017 7:01,0,0,0,0,0,0.078576025,50826979,0,0,0,0,1,1,125,1974,32,BENIGN
180.149.134.142-10.42.0.211-80-35582-6,10.42.0.211,35582,180.149.134.142,80,6,21/06/2017 12:42:45,0,0,0,0,0,0.449233372,4452029,0,0,0,0,1,1,65535,-1,20,BENIGN
10.42.0.211-104.192.108.22-49021-80-6,10.42.0.211,49021,104.192.108.22,80,6,23/08/2017 05:20:12,626,7490,125.2,832.2222222,534.2545648,0.921582542,14949502,0,0,0,1,0,0,65535,31,32,RANSOMWARE_KOLER
10.42.0.1-10.42.0.42-53-1079-17,10.42.0.42,1079,10.42.0.1,53,17,20/06/2017 09:32:23,31,120,31,120,2455.444257,32.52244048,61496,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.211-10.42.0.1-26027-53-17,10.42.0.211,26027,10.42.0.1,53,17,14/06/2017 02:53:46,27,27,27,27,37370.24221,1384.083045,1445,0,0,0,0,0,0,-1,-1,20,ADWARE_KOODOUS
157.240.2.20-10.42.0.151-443-58999-6,10.42.0.151,58999,157.240.2.20,443,6,29/08/2017 11:49:11,42,0,21,0,567567.5676,27027.02703,74,0,1,0,0,1,0,1390,-1,32,RANSOMWARE_RANSOMBO
10.42.0.151-52.84.27.183-35165-443-6,10.42.0.151,35165,52.84.27.183,443,6,14/06/2017 06:46:22,0,0,0,0,0,0.045760177,65525367,0,0,0,0,1,0,3858,-1,32,ADWARE_SHUANET
172.217.10.68-10.42.0.151-443-37297-6,172.217.10.68,443,10.42.0.151,37297,6,29/06/2017 12:39:52,55,0,27.5,0,4583333.333,166666.6667,12,0,1,0,0,1,0,349,-1,32,SCAREWARE_FAKEAPPAL
10.42.0.211-104.192.108.27-34449-80-6,10.42.0.211,34449,104.192.108.27,80,6,5/7/2017 7:58,0,0,0,0,0,3.450721114,579589,0,0,0,0,1,0,1480,-1,32,BENIGN
10.42.0.151-123.125.115.164-39643-443-6,10.42.0.151,39643,123.125.115.164,443,6,23/06/2017 09:32:58,1878,4508,156.5,346.7692308,937.6433408,3.670698954,4975595,0,0,0,1,0,0,65535,624,20,SCAREWARE_AVFORANDROID
10.42.0.211-47.89.67.225-44814-443-6,10.42.0.211,44814,47.89.67.225,443,6,6/8/2017 5:13,0,0,0,0,0,19607.84314,102,1,0,0,0,0,0,0,-1,20,BENIGN
180.149.136.194-10.42.0.42-80-53591-6,10.42.0.42,53591,180.149.136.194,80,6,20/06/2017 12:03:54,0,0,0,0,0,7.318367272,273285,0,0,0,0,1,1,1386,125,20,BENIGN
10.42.0.151-96.6.164.184-42048-443-6,96.6.164.184,443,10.42.0.151,42048,6,16/06/2017 05:03:57,0,0,0,0,0,917.4311927,2180,0,0,0,0,1,1,905,1369,32,ADWARE_FEIWO
174.35.73.108-10.42.0.211-80-43565-6,10.42.0.211,43565,174.35.73.108,80,6,21/06/2017 10:27:20,0,0,0,0,0,0.35735542,5596669,0,0,0,0,1,0,1593,-1,32,BENIGN
10.42.0.211-23.33.44.128-42442-80-6,10.42.0.211,42442,23.33.44.128,80,6,15/06/2017 02:25:42,0,0,0,0,0,53.76199565,37201,0,0,0,0,1,1,1612,1028,32,ADWARE_GOOLIGAN
171.84.4.11-10.42.0.211-80-43479-6,10.42.0.211,43479,171.84.4.11,80,6,15/06/2017 12:32:40,0,0,0,0,0,2.582694654,1273592,0,0,0,1,0,0,65535,29,20,ADWARE_DOWGIN
220.181.7.190-10.42.0.42-443-37855-6,10.42.0.42,37855,220.181.7.190,443,6,4/7/2017 9:45,0,0,0,0,0,0.065006806,46115629,0,0,0,0,1,0,1962,-1,20,BENIGN
10.42.0.151-121.12.98.63-60360-80-6,10.42.0.151,60360,121.12.98.63,80,6,30/06/2017 09:01:40,744,4636,106.2857143,662.2857143,497.851097,1.295523301,9962589,0,0,0,1,0,0,65535,519,20,SCAREWARE_PENETHO
183.56.172.229-10.42.0.151-80-40761-6,10.42.0.151,40761,183.56.172.229,80,6,15/06/2017 05:36:01,0,0,0,0,0,0.038535072,51900772,0,0,0,0,1,0,1415,-1,20,ADWARE_GOOLIGAN
10.42.0.211-104.192.110.245-43169-80-6,10.42.0.211,43169,104.192.110.245,80,6,9/8/2017 10:27,1272,27498,84.8,1195.565217,1874.820631,2.476301146,14899429,0,0,0,1,0,0,65535,16536,20,BENIGN
172.217.7.13-10.42.0.42-443-45203-6,172.217.7.13,443,10.42.0.42,45203,6,23/06/2017 12:48:23,55,0,27.5,0,2037037.037,74074.07407,27,0,1,0,0,1,0,349,-1,32,SCAREWARE_AVPASS
209.85.201.157-10.42.0.42-443-55763-6,209.85.201.157,443,10.42.0.42,55763,6,4/8/2017 9:07,0,0,0,0,0,26.11920807,110813,0,0,0,0,1,1,179,1638,32,BENIGN
220.243.219.55-10.42.0.211-80-36973-6,220.243.219.55,80,10.42.0.211,36973,6,15/06/2017 11:56:50,0,0,0,0,0,360.8154429,5543,0,0,0,0,1,1,115,1369,20,ADWARE_YOUMI
10.42.0.151-119.146.74.33-58606-443-6,10.42.0.151,58606,119.146.74.33,443,6,23/08/2017 04:31:10,0,0,0,0,0,0.091587488,21837044,0,0,0,0,1,1,1746,-1,20,RANSOMWARE_WANNALOCKER
10.42.0.1-10.42.0.42-53-27570-17,10.42.0.42,27570,10.42.0.1,53,17,7/7/2017 1:33,32,93,32,93,102291.3257,1636.661211,1222,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.151-66.198.24.253-33716-443-6,10.42.0.151,33716,66.198.24.253,443,6,26/06/2017 09:09:56,1545,22647,48.28125,580.6923077,3035.088697,8.907543711,4270451,0,0,0,1,0,0,65535,37,20,SCAREWARE_AVFORANDROID
10.42.0.211-121.12.98.62-59921-80-6,10.42.0.211,59921,121.12.98.62,80,6,30/08/2017 02:24:04,0,0,0,0,0,0.302091188,12973619,0,0,0,1,0,0,65535,64240,20,RANSOMWARE_PORNDROID
205.185.216.42-10.42.0.211-443-38673-6,10.42.0.211,38673,205.185.216.42,443,6,23/08/2017 10:27:19,0,0,0,0,0,0.318353493,9388298,0,0,0,0,1,0,1386,-1,32,RANSOMWARE_KOLER
172.217.10.131-10.42.0.211-443-57744-6,172.217.10.131,443,10.42.0.211,57744,6,26/06/2017 05:03:25,0,0,0,0,0,886.5248227,2256,0,0,0,0,1,1,349,1386,32,SCAREWARE_ANDROIDDEFENDER
203.90.242.126-10.42.0.151-80-44504-6,203.90.242.126,80,10.42.0.151,44504,6,13/06/2017 03:19:48,0,0,0,0,0,149.3094438,13395,0,0,0,0,1,1,227,1369,32,ADWARE_EWIND
10.42.0.211-115.239.210.141-44890-443-6,10.42.0.211,44890,115.239.210.141,443,6,20/06/2017 03:34:07,0,0,0,0,0,0.046199785,43290245,0,0,0,0,1,1,1369,-1,20,BENIGN
216.58.217.99-10.42.0.151-443-39269-6,10.42.0.151,39269,216.58.217.99,443,6,7/7/2017 1:34,600,4826,42.85714286,371.2307692,19970.62926,99.37467565,41830,0,0,0,1,0,0,65535,349,32,BENIGN
172.217.2.102-10.42.0.151-443-56806-6,10.42.0.151,56806,172.217.2.102,443,6,13/06/2017 06:28:47,820,4541,82,648.7142857,16402.72185,52.01385404,126313,0,0,0,1,0,0,65535,349,32,ADWARE_EWIND
10.42.0.151-103.43.91.7-46413-443-6,10.42.0.151,46413,103.43.91.7,443,6,26/06/2017 10:57:58,0,0,0,0,0,0.066302133,60164268,0,0,0,1,0,0,65535,57,32,SCAREWARE_AVFORANDROID
10.42.0.211-66.102.255.45-37154-80-6,10.42.0.211,37154,66.102.255.45,80,6,6/7/2017 3:29,0,0,0,0,0,0.210406406,18924624,0,0,0,1,0,0,65535,14600,20,BENIGN
10.42.0.42-31.13.71.1-50978-443-6,10.42.0.42,50978,31.13.71.1,443,6,9/7/2017 1:59,1786,987,178.6,98.7,42.58840369,0.30716483,64854197,0,0,0,1,0,0,65535,125,32,BENIGN
10.42.0.211-52.84.29.154-48950-443-6,10.42.0.211,48950,52.84.29.154,443,6,4/8/2017 3:07,1053,13073,117,933.7857143,65218.79646,106.1894605,49509,0,0,0,1,0,0,65535,122,32,BENIGN
172.217.2.99-10.42.0.151-80-42302-6,10.42.0.151,42302,172.217.2.99,80,6,14/06/2017 12:18:34,401,845,100.25,281.6666667,2375.550514,13.3457894,384895,0,0,0,1,0,0,65535,340,32,ADWARE_SHUANET
182.254.5.234-10.42.0.42-80-53908-6,10.42.0.42,53908,182.254.5.234,80,6,22/06/2017 10:59:14,0,0,0,0,0,0.19303153,16044877,0,0,0,1,0,0,65535,-1,40,BENIGN
172.217.12.170-10.42.0.151-443-54048-6,172.217.12.170,443,10.42.0.151,54048,6,22/06/2017 04:40:23,0,0,0,0,0,45.79278764,86264,0,0,0,0,1,1,340,1502,32,SCAREWARE_ANDROIDSPY
10.42.0.211-10.42.0.1-1260-53-17,10.42.0.211,1260,10.42.0.1,53,17,30/06/2017 10:40:22,36,262,36,262,154724.8183,1038.421599,1926,0,0,0,0,0,0,-1,-1,32,SMSMALWARE_FAKENOTIFY
10.42.0.211-123.125.115.164-38405-443-6,10.42.0.211,38405,123.125.115.164,443,6,27/06/2017 02:43:30,0,0,0,0,0,0.297099124,6731760,0,0,0,0,1,0,1597,-1,20,SCAREWARE_FAKEAPP
172.217.0.234-10.42.0.151-443-35467-6,10.42.0.151,35467,172.217.0.234,443,6,17/06/2017 08:25:58,682,4843,75.77777778,484.3,21671.85091,74.5276321,62617,0,0,0,1,0,0,65535,349,32,BENIGN
172.217.0.234-10.42.0.151-443-38704-6,10.42.0.151,38704,172.217.0.234,443,6,30/08/2017 11:38:44,983,44757,28.91176471,1316.382353,214615.8358,319.0615836,116181,0,1,0,0,1,0,5756,201,32,RANSOMWARE_RANSOMBO
172.217.10.14-10.42.0.151-443-34371-6,10.42.0.151,34371,172.217.10.14,443,6,30/06/2017 04:35:11,611,4429,50.91666667,402.6363636,15337.0966,69.99071862,99163,0,0,0,1,0,0,65535,349,32,SCAREWARE_PENETHO
10.42.0.211-10.42.0.1-51177-53-17,10.42.0.211,51177,10.42.0.1,53,17,26/06/2017 09:46:47,43,109,43,109,562962.963,7407.407407,270,0,0,0,0,0,0,-1,-1,32,SCAREWARE_ANDROIDDEFENDER
10.42.0.211-10.42.0.1-55683-53-17,10.42.0.211,55683,10.42.0.1,53,17,17/06/2017 02:48:11,36,93,36,93,1584.747116,24.56972273,81401,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.151-23.193.168.140-53479-80-6,10.42.0.151,53479,23.193.168.140,80,6,15/06/2017 12:54:41,665,352,166.25,117.3333333,5074.67304,34.92891965,87525,0,0,0,1,0,0,65535,947,32,ADWARE_FEIWO
180.149.138.210-10.42.0.211-80-42405-6,180.149.138.210,80,10.42.0.211,42405,6,22/06/2017 12:21:37,7300,0,1460,0,671387.8414,1103.651246,5157,0,0,0,0,1,0,126,1780,20,BENIGN
205.185.216.10-10.42.0.211-80-37300-6,10.42.0.211,37300,205.185.216.10,80,6,5/7/2017 6:03,2993,57596,124.7083333,1107.615385,4128.659297,5.178796589,9983096,0,0,0,1,0,0,65535,28,32,BENIGN
10.42.0.151-104.192.110.245-45811-443-6,10.42.0.151,45811,104.192.110.245,443,6,6/7/2017 3:27,329,6398,29.90909091,710.8888889,9572.979919,28.46136441,279907,0,0,0,1,0,0,65535,31,20,BENIGN
10.42.0.1-10.42.0.42-53-53244-17,10.42.0.42,53244,10.42.0.1,53,17,26/06/2017 12:46:17,47,63,47,63,84745.76271,1540.832049,1298,0,0,0,0,0,0,-1,-1,32,SCAREWARE_AVPASS
10.42.0.211-10.42.0.1-12036-53-17,10.42.0.211,12036,10.42.0.1,53,17,29/08/2017 09:19:15,38,151,38,151,834.5992157,8.831737733,226456,0,0,0,0,0,0,-1,-1,20,RANSOMWARE_CHARGER
10.42.0.151-115.239.210.141-34494-80-6,10.42.0.151,34494,115.239.210.141,80,6,29/06/2017 01:08:51,1369,16990,91.26666667,1132.666667,1701.188024,2.779870402,9614339,0,0,0,1,0,0,65535,544,20,SCAREWARE_FAKEAPPAL
180.149.136.247-10.42.0.151-80-45398-6,10.42.0.151,45398,180.149.136.247,80,6,5/7/2017 9:25,0,0,0,0,0,7.45487008,268281,0,0,0,0,1,1,1386,124,20,BENIGN
10.42.0.42-123.125.29.220-39515-80-6,10.42.0.42,39515,123.125.29.220,80,6,4/7/2017 3:19,0,0,0,0,0,43.7646338,45699,0,0,0,0,1,0,1386,-1,20,BENIGN
